S/N,Code,Description,Table,Classification,Cleaned_Description,PCA_X,PCA_Y,Cluster
231,SF803M,"MOUTH, ANGULAR CLEFT WITH MACROSTOMIA (UNILATERAL) REPAIR",4C,Existing,mouth angular cleft macrostomia unilateral repair,-0.1062664438793731,-0.0401144510020481,0
497,SB811T,"TENDON-EXTENSOR (UPPER LIMB), ADHESION, TENOLYSIS (SINGLE)",4A,Existing,tendonextensor upper limb adhesion tenolysis single,-0.1181226410414355,-0.0044330883492287,0
32,SF809A,"ABDOMINAL CAVITY, VARIOUS LESIONS, INCLUDING COLOSTOMY/ENTEROSTOMY/GASTROSTOMY",4A,Descriptor change,abdominal cavity various lesion including colostomyenterostomygastrostomy,0.252428935213195,-0.029147524756335,1
170,SD712V,"VEIN, THROMBOSIS, PERCUTANEOUS CATHETER DIRECTED THROMBOLYSIS, WITH OR WITHOUT ANGIOPLASTY/STENTING",4A,Existing,vein thrombosis percutaneous catheter directed thrombolysis without angioplastystenting,-0.0576377434526664,-0.1105788255006556,0
24,SG803B,"BLADDER, CUTANEOUS FISTULA, CLOSURE",2C,Existing,bladder cutaneous fistula closure,-0.0816834363642083,-0.0395625874740882,0
42,SI812F,"FALLOPIAN TUBE, TUBO-OVARIAN/PELVIC ABSCESS, DRAINAGE (TRANSVAGINAL)",2C,New,fallopian tube tuboovarianpelvic abscess drainage transvaginal,-0.1007154712601084,-0.0712928369688086,0
154,SA859S,"SKIN, BURNS (LESS THAN 2%), EXCISION",1B,Existing,skin burn le 2 excision,-0.1068736962267847,0.3978682058080132,0
22,SF723A,"APPENDIX, VARIOUS LESIONS/ABSCESS, APPENDICECTOMY WITH DRAINAGE",4A,Descriptor change,appendix various lesionsabscess appendicectomy drainage,0.2233812851955587,-0.05522275921187,1
141,SL707O,"ORBIT, VARIOUS LESIONS, OPTIC NERVE DECOMPRESSION (UNILATERAL)",5A,Existing,orbit various lesion optic nerve decompression unilateral,0.2419867640976662,-0.0592425611033028,1
47,SB819B,"BONE AND JOINTS (UPPER LIMB), DEFORMITIES, OSTEOTOMIES AND FIXATION WITH OR WITHOUT FLUOROSCOPY/BONE GRAFT",5C,Existing,bone joint upper limb deformity osteotomy fixation without fluoroscopybone graft,-0.1152474666090873,-0.0641765562369821,0
149,SM707T,"THROAT, PALATOPLASTY WITH/WITHOUT UVULOPLASTY, USING LASER OR OTHER MODALITIES",3A,Existing,throat palatoplasty withwithout uvuloplasty using laser modality,-0.0620360423148189,-0.0117378668478016,0
34,SC708T,"THORAX, PERICARDIAL WINDOW CREATION",3C,Existing,thorax pericardial window creation,-0.0606193112340578,-0.0392054548980487,0
381,SB839M,"MAXILLA, ALVEOLAR CLEFT (UNILATERAL INCOMPLETE), BONE GRAFT",4B,Existing,maxilla alveolar cleft unilateral incomplete bone graft,-0.0806450119194517,-0.0279842847224554,0
36,SG815B,"BLADDER, VESICO-INTESTINAL FISTULA, CLOSURE",5C,Existing,bladder vesicointestinal fistula closure,-0.0816834363642083,-0.0395625874740882,0
504,SB818T,"TENDON-FLEXOR (UPPER LIMB), DEFECT, GRAFTING (SINGLE)",5C,Existing,tendonflexor upper limb defect grafting single,-0.1261463155310992,0.0245536249665953,0
135,SF702E,"ESOPHAGUS, DIVERTICULUM, EXCISION",5B,Descriptor change,esophagus diverticulum excision,-0.087139157678232,0.193446650015479,0
218,SF707M,"MOUTH, PERIODONTIUM (WITHIN 2 QUADRANTS), SOFT TISSUE DEFECT/DEFORMITY, GINGIVOPLASTY",2A,Existing,mouth periodontium within 2 quadrant soft tissue defectdeformity gingivoplasty,-0.0976396255372342,0.0939534990873167,0
70,SD828A,"ARTERY-CAROTID, THROMBOSIS, ENDARTERECTOMY",5C,Existing,arterycarotid thrombosis endarterectomy,-0.0750082781538247,-0.0404291690590064,0
70,SK801M,"MENINGES, MYELOMENINGOCELE, EXTENSIVE REPAIR WITH SKIN FLAPS/Z-PLASTY",6B,Existing,meninges myelomeningocele extensive repair skin flapszplasty,-0.121607847541444,0.1442403596716085,0
183,SF701L,"LIVER TRANSPLANT, DONATION (LIVE DONOR)",6B,Existing,liver transplant donation live donor,-0.0723128678506059,-0.044563221574624,0
288,SB703K,"KNEE, LIGAMENTS/MENISCUS/CARTILAGE/BONE COMBINED, MIS LIGAMENT RECONSTRUCTION WITH MENISCAL REPAIR",5C,Existing,knee ligamentsmeniscuscartilagebone combined mi ligament reconstruction meniscal repair,-0.0963535034039388,-0.0815460426380312,0
60,SH803T,"TESTIS, UNDESCENDED/ECTOPIC, ORCHIDOPEXY WITH MICROVASCULAR ANASTOMOSIS",5C,Existing,testis undescendedectopic orchidopexy microvascular anastomosis,-0.0503224750318181,-0.0433944191524255,0
360,SB818M,"MANDIBLE, VARIOUS LESIONS, MANDIBULAR RAMUS/BODY  OSTECTOMY/OSTEOTOMY WITH SEGMENTAL OSTEOTOMY",6B,Existing,mandible various lesion mandibular ramusbody ostectomyosteotomy segmental osteotomy,0.2036648996875709,-0.0395680992779693,1
64,SF844A,"ANUS, THROMBOSED EXTERNAL HEMORRHOID, INCISION AND DRAINAGE",MSP,Existing,anus thrombosed external hemorrhoid incision drainage,-0.0915392550907468,-0.0539668847930982,0
163,SL801R,"RETINA, DETACHMENT, RESECTION/BUCKLING OPERATION/REVISION OPERATION WITH SINGLE PLOMB",5C,Existing,retina detachment resectionbuckling operationrevision operation single plomb,-0.0824687304483196,-0.0503753700513466,0
42,SF819A,"ABDOMINAL WALL, INGUINAL/FEMORAL HERNIA, UNILATERAL HERNIORRHAPHY",3B,"Descriptor
change",abdominal wall inguinalfemoral hernia unilateral herniorrhaphy,-0.0853166965871899,-0.0609820397886375,0
46,SC720T,"TRACHEA, ENDOTRACHEAL INTUBATION RAPID SEQUENCE INDUCTION",MSP,Existing,trachea endotracheal intubation rapid sequence induction,-0.0630334966576783,-0.0424477066243561,0
137,SI705V,"VAGINA, INTRA-EPITHELIAL NEOPLASIA COMPLETE/UPPER VAGINECTOMY",4B,Existing,vagina intraepithelial neoplasia completeupper vaginectomy,-0.0879635828805722,-0.0539697446815588,0
313,SB700L,"LOWER LIMB, OPEN TENDON RELEASE (INCLUDING OPEN SOFT TISSUE RELEASES E.G. GASTROCNEMIUS RECESSION)",4B,Existing,lower limb open tendon release including open soft tissue release eg gastrocnemius recession,-0.1320972296020037,0.0291598866841804,0
434,SB728S,"SPINE, VARIOUS LESIONS, ANTERIOR DECOMPRESSION, CORPECTOMY, DEBRIDEMENT, BIOPSY STABILISATION WITHOUT INSTRUMENTATION",6B,Existing,spine various lesion anterior decompression corpectomy debridement biopsy stabilisation without instrumentation,0.2034323843322574,-0.0084321424717977,1
187,SK808S,"SKULL, INTRACRANIAL HEMORRHAGE, BURR-HOLE CRANIOTOMY, BILATERAL",5A,Existing,skull intracranial hemorrhage burrhole craniotomy bilateral,-0.0880435009856629,-0.045209007953829,0
27,SI703F,"FALLOPIAN TUBE, STERILIZATION, HYSTEROSCOPIC",2B,Existing,fallopian tube sterilization hysteroscopic,-0.0864640602272235,-0.0577239802896377,0
186,SD800V,"VEIN (DISTAL EXTREMITY/DIGIT), VARIOUS LESIONS, MICROVASCULAR REPAIR",5C,Existing,vein distal extremitydigit various lesion microvascular repair,0.2035620152663499,-0.0705987084456681,1
93,SK726N,"NERVE (UPPER LIMB)-MAJOR, INJURY, MICROSURGICAL REPAIR (MULTIPLE)",5C,Existing,nerve upper limbmajor injury microsurgical repair multiple,-0.1418935451048492,-0.0781901855771173,0
339,SF800T,"TEETH (2 TO 3), IMPACTED, EXCISION WITH REMOVAL OF BONE AND TOOTH DIVISION",3C,Existing,teeth 2 3 impacted excision removal bone tooth division,-0.1020303695902829,0.1341364793744575,0
73,SF853A,"ABDOMEN/PELVIS, VARIOUS LESIONS, REMOVAL OF PERITONEAL DIALYSIS CATHETER",2A,Existing,abdomenpelvis various lesion removal peritoneal dialysis catheter,0.3381132739596252,-0.0435402457792328,1
35,SC709T,"THORAX, MIS DECORTICATION",5B,Existing,thorax mi decortication,-0.0688526775674915,-0.0475591875252017,0
175,SL800Z,ORGAN PROCUREMENT COSTS: CORNEA16,2A,Existing,organ procurement cost cornea16,-0.074461782655715,-0.0397155247309689,0
117,SA821S,"SKIN AND SUBCUTANEOUS TISSUE, DEFECT, DIRECT FLAP (CROSS FINGER/SIMILAR FLAPS)",4A,Existing,skin subcutaneous tissue defect direct flap cross fingersimilar flap,-0.1293776230626332,0.2878502377097561,0
63,SG721K,"KIDNEY, VARIOUS LESIONS, PARTIAL NEPHRECTOMY, OPEN",5C,Existing,kidney various lesion partial nephrectomy open,0.2203735286790454,-0.0616910121891283,1
541,SB702W,"WRIST, DISTAL OR RADIAL ULNAR JOINT (DRUJ) INSTABILITY, COMPLEX LIGAMENT RECONSTRUCTION",4B,Existing,wrist distal radial ulnar joint druj instability complex ligament reconstruction,-0.0637955544158219,-0.0811936410413792,0
142,SL708O,"ORBITAL/SCLERAL, EVISCERATION WITH IMPLANT & SCLERAL BALL",4A,Existing,orbitalscleral evisceration implant scleral ball,-0.0785306880753769,-0.0624542494241817,0
136,SK709S,"SACRUM, GANGLION IMPAR, BLOCK, ANAESTHETIC",3A,Existing,sacrum ganglion impar block anaesthetic,-0.1010276291784272,-0.0746937165340523,0
4,SF705A,"ABDOMEN, LAPAROTOMY, TRAUMA, DAMAGE CONTROL, HAEMOSTASIS, PACKING",5A,Existing,abdomen laparotomy trauma damage control haemostasis packing,-0.0851575449242649,-0.0482470566379169,0
63,SH806T,"TESTIS, VARIOUS LESIONS, EXPLORATION/REPAIR",1C,Existing,testis various lesion explorationrepair,0.4142695221998053,-0.0195033990634211,1
173,SI822V,"VULVA, BARTHOLIN CYST, EXCISION WITH/WITHOUT USE OF LASER",2B,Existing,vulva bartholin cyst excision withwithout use laser,-0.0876773099854145,0.1942715443447407,0
4,SD703A,"AORTIC DISSECTION, ENDOVASCULAR STENT GRAFT REPAIR",5C,Existing,aortic dissection endovascular stent graft repair,-0.092324198196359,-0.0356152693894808,0
120,SA824S,"SKIN AND SUBCUTANEOUS TISSUE, DEFECT, FREE GRAFTS (SPLIT SKIN GRAFT/CULTURED EPITHELIAL AUTOGRAFTS 2 TO LESS THAN 5%)",3A,Descriptor change,skin subcutaneous tissue defect free graft split skin graftcultured epithelial autograft 2 le 5,-0.1250134400617174,0.3299774692805197,0
457,SB756S,"SPINE (EXCLUDING CERVICAL SPINE), VARIOUS LESIONS, ANTERIOR CORPECTOMY AND FUSION WITH/WITHOUT INSTRUMENTATION (TWO OR MORE VERTEBRA)",7B,Existing,spine excluding cervical spine various lesion anterior corpectomy fusion withwithout instrumentation two vertebra,0.1411574812785149,-0.0782626542084631,1
118,SL709L,"LENS, SECTORIAL LASER PHOTOCOAGULATION",2C,Existing,lens sectorial laser photocoagulation,-0.074018543121039,-0.0324781425841091,0
82,SL829E,"EYELIDS, FULL THICKNESS LACERATION, REPAIR",3A,Existing,eyelid full thickness laceration repair,-0.1032189219503147,-0.0235521063510361,0
98,SM715N,"NOSE, VARIOUS LESIONS, CAUTERISATION/DIATHERMY",1A,Existing,nose various lesion cauterisationdiathermy,0.4498748582267948,-0.0051409162532014,1
436,SB731S,"SPINE (EXCLUDING CERVICAL SPINE), VARIOUS LESIONS - INTERBODY FUSION (SINGLE SEGMENT) WITHOUT ANTERIOR/POSTERIOR INSTRUMENTATION",6B,"Uptable, Descriptor
change,",spine excluding cervical spine various lesion interbody fusion single segment without anteriorposterior instrumentation,0.1216258504254896,-0.0892065321938661,1
170,SB713H,"HAND, CLOSED FRACTURE, ORIF (MULTIPLE), JOINT",5C,Existing,hand closed fracture orif multiple joint,-0.1106066075807358,-0.1300776379845001,0
69,SB803C,"CERVICAL SPINE, VARIOUS LESIONS - ANTERIOR DECOMPRESSION AND FUSION OR DISC REPLACEMENT (1 SEGMENT)",6A,Existing,cervical spine various lesion anterior decompression fusion disc replacement 1 segment,0.167528970329353,-0.0855771274716694,1
456,SB755S,"SPINE (EXCLUDING CERVICAL SPINE), VARIOUS LESIONS, ANTERIOR CORPECTOMY AND FUSION WITH/WITHOUT INSTRUMENTATION (SINGLE VERTEBRAE)",7A,Existing,spine excluding cervical spine various lesion anterior corpectomy fusion withwithout instrumentation single vertebra,0.1443145562156702,-0.0775108215699734,1
137,SL703O,"ORBIT, VARIOUS LESIONS OF MID TO POSTERIOR ORBIT, EXCISION",5B,Existing,orbit various lesion mid posterior orbit excision,0.1823350771264042,0.1167207190452287,-1
109,SD727H,"HEART, SYNCHRONISED CARDIOVERSION",1A,Existing,heart synchronised cardioversion,-0.0909279673068937,-0.1245120452860282,0
67,SC816T,"TRACHEA, VARIOUS LESIONS, TRACHEA RECONSTRUCTION",5C,Existing,trachea various lesion trachea reconstruction,0.174768589871609,-0.0357567884748656,1
40,SD739A,"AORTA, THORACOABDOMINAL AORTIC ANEURYSM, ENDOVASCULAR ANEURYSM REPAIR (EVAR)",7A,Existing,aorta thoracoabdominal aortic aneurysm endovascular aneurysm repair evar,-0.0946276003678237,-0.0430886869156461,0
47,SA835B,"BREAST, TUMOR (MALIGNANT), NIPPLE/SKIN SPARING MASTECTOMY WITH AXILIARY CLEARANCE, WITH/WITHOUT SENTINEL NODE BIOPSY",5C,Existing,breast tumor malignant nippleskin sparing mastectomy axiliary clearance withwithout sentinel node biopsy,-0.0508984299003468,0.147336096791007,0
296,SF804R,"RECTUM, STRICTURE, LASER TREATMENT",1C,Existing,rectum stricture laser treatment,-0.076385051175656,-0.0269090613264672,0
57,SD815A,"ARTERY, ARTERIO-VENOUS FISTULA (LARGE), EXCISION",6B,Existing,artery arteriovenous fistula large excision,-0.0791922036067716,0.1635407915497494,0
165,SD707V,"VEIN, (SPIDER VEINS), INJECTION <3 HAND-SIZE AREA",MSP,Existing,vein spider vein injection 3 handsize area,-0.0624348138001812,-0.0909415381324897,0
50,SD808A,"ARTERY (LARGE), VARIOUS LESIONS, LIGATION",3A,Existing,artery large various lesion ligation,0.2672240731990554,-0.020350202796726,1
18,SC702L,"LUNG, MASSIVE HEMOPTYSIS, BRONCHIAL ARTERY EMBOLISATION",4B,Existing,lung massive hemoptysis bronchial artery embolisation,-0.0470405460251966,-0.059106098412875,0
142,SF803E,"ESOPHAGUS, STRICTURE, DILATATION (ENDOSCOPIC)",2B,Existing,esophagus stricture dilatation endoscopic,-0.0860595610579127,-0.0506034398954108,0
49,SF828A,"ANUS, ANO-RECTAL PROLAPSE, RADICAL OPERATION WITHOUT RESECTION",5C,Existing,anus anorectal prolapse radical operation without resection,-0.0767187887237843,-0.0537204021548345,0
5,SA705B,"BREAST, LUMP (REMOVAL) WITH PARENCHYMAL FLAP CLOSURE (UNILATERAL)",4A,Descriptor Change,breast lump removal parenchymal flap closure unilateral,-0.091334266192991,-0.0054894735800229,0
31,SH819P,"PENIS, TUMOUR, AMPUTATION (PARTIAL)",3A,Existing,penis tumour amputation partial,-0.0669705035791954,-0.0291486587824864,0
45,SE803S,"SPLEEN, VARIOUS NON-TRAUMATIC LESIONS, SPLENECTOMY",4A,"Descriptor
change",spleen various nontraumatic lesion splenectomy,0.3693853378740893,-0.019912769702816,1
11,SD710A,"ARTERY,LARGE, INJURY, REPAIR WITH GRAFTING",5A,Existing,arterylarge injury repair grafting,-0.1310250691156418,-0.0620314105047523,0
482,SB707T,"TOES, VARIOUS LESIONS, RAY AMPUTATION (TWO TO FOUR RAYS)",2C,Existing,toe various lesion ray amputation two four ray,0.2395065255399172,-0.0314350552206137,1
78,SI715U,"UTERUS, MIS ABLATION OF ENDOMETRIOSIS (SIMPLE) (AS SINGLE PROCEDURE, NOT INVOLVING RECTUM, URETER)",3C,Existing,uterus mi ablation endometriosis simple single procedure involving rectum ureter,-0.0740859651896095,-0.0825939091638016,0
71,SF851A,"ABDOMINAL WALL, INGUINAL HERNIA (NEONATES), HERNIOTOMY (UNILATERAL)",3C,Existing,abdominal wall inguinal hernia neonate herniotomy unilateral,-0.0823532018907786,-0.0553338104178568,0
375,SB833M,"MAXILLA DEFORMITY, LE FORT II OSTEOTOMY AND INSERTION OF DISTRACTION OSTEOGENESIS DEVICE",6B,Existing,maxilla deformity le fort ii osteotomy insertion distraction osteogenesis device,-0.0706799880716951,-0.0599620582336993,0
51,SA814F,"FAT TRANSFER, CORRECTION OF CONTOURS/CONGENITAL DEFORMITIES, RECONSTRUCTION POST ABLATIVE SURGERY/TRAUMA, >= 100CC",3B,Existing,fat transfer correction contourscongenital deformity reconstruction post ablative surgerytrauma 100cc,-0.0917651168635656,-0.0542732438855772,0
27,SD726A,"ARTERY, VARIOUS LESIONS, DIAGNOSTIC ANGIOGRAM USING MICROCATHETER, WITH OR WITHOUT INTRAVASCULAR IMAGING",3B,Existing,artery various lesion diagnostic angiogram using microcatheter without intravascular imaging,0.234058768476728,-0.0728762833727827,1
144,SK719S,"SKULL, CRANIOSTENOSIS, OPERATION, CRANIOFACIAL RECONSTRUCTION",7A,Existing,skull craniostenosis operation craniofacial reconstruction,-0.084524466864555,-0.0517417572768981,0
186,SI835V,"VULVA, WARTS, LASER VAPORISATION",1B,Existing,vulva wart laser vaporisation,-0.079979279636761,-0.0086248302129481,0
7,SD706A,"ARTERIOVENOUS FISTULA, ANGIOGRAM",2A,Existing,arteriovenous fistula angiogram,-0.0839551286188201,-0.0243265662345843,0
38,SF815A,"ABDOMINAL WALL, EXOMPHALOS/GASTROSCHISIS, OPERATING BY PLASTIC FLAP",5B,Existing,abdominal wall exomphalosgastroschisis operating plastic flap,-0.0869557966211974,-0.0186125872363789,0
89,SF716B,"BOWELS, ENDOSCOPIC ULTRASOUND WITH COELIAC AXIS NEUROLYSIS",3A,Existing,bowel endoscopic ultrasound coeliac axis neurolysis,-0.0745884500918048,-0.0516875217074092,0
68,SK704L,"SYMPATHETIC NERVES, BLOCK, NEUROLYTIC (UNILATERAL/BILATERAL)",2A,Existing,sympathetic nerve block neurolytic unilateralbilateral,-0.1013079774717948,-0.0775204975567118,0
145,SD826H,"HEART, VARIOUS LESIONS, ANEURYSMECTOMY AND/OR COMBINED VALVE REPLACEMENT AND/OR REPAIR AND CORONARY BYPASS GRAFTING",7B,Existing,heart various lesion aneurysmectomy andor combined valve replacement andor repair coronary bypass grafting,0.0857859054331738,-0.0855237225648123,1
200,SB811H,"HAND, FLEXOR TENDON INJURIES, INSERTION OF SILASTIC ROD(S)",5C,Existing,hand flexor tendon injury insertion silastic rod,-0.0984466058164594,-0.0462090059445218,0
20,SA806B,"BREAST, GYNECOMASTIA, REDUCTION (BILATERAL)",4A,Existing,breast gynecomastia reduction bilateral,-0.0918524428042204,-0.0906037828727655,0
485,SB710T,"TOES, TOE DEFORMITY, MULTIPLE/COMPLEX",3B,Existing,toe toe deformity multiplecomplex,-0.0748941486794802,-0.0439192949961296,0
36,SA822B,"BREAST, TUMOR (MALIGNANT), WIDE EXCISION/ LUMPECTOMY/SEGMENTAL MASTECTOMY/ PARTIAL MASTECTOMY",3C,Existing,breast tumor malignant wide excision lumpectomysegmental mastectomy partial mastectomy,-0.0970917139754661,0.2066264856821956,0
21,SM807E,"EAR, DEFORMITY, CORRECTION (BILATERAL)",3C,Existing,ear deformity correction bilateral,-0.0979763397608396,-0.0499528416912302,0
325,SB812L,"LOWER LIMB, VARIOUS LESIONS, HIP DISARTICULATION",6B,Existing,lower limb various lesion hip disarticulation,0.2854698679939049,0.0003576881274658,1
94,SD710H,"HEART, DEFIBRILLATION",MSP,Existing,heart defibrillation,-0.0909279673068937,-0.1245120452860282,0
3,SK702A,"ARTERY, EXTRACRANIAL, VARIOUS LESIONS, DIAGNOSTIC EXTRACRANIAL ANGIOGRAPHY",3A,Existing,artery extracranial various lesion diagnostic extracranial angiography,0.1445204480384723,-0.0496076722694075,1
52,SK816B,"BRAIN, TUMOR, VENTRICULAR PUNCTURE THROUGH BURR-HOLE",4C,Existing,brain tumor ventricular puncture burrhole,-0.1034398938345007,0.0501135475929269,0
338,SB710M,"MANDIBLE AND MAXILLA, OLD FRACTURES/OSTEOTOMY, REMOVAL OF PLATES OR WIRES",3B,Existing,mandible maxilla old fracturesosteotomy removal plate wire,-0.0758960938032287,-0.0594127004483897,0
68,SI704U,"UTERUS, FOETOSCOPY",4A,Existing,uterus foetoscopy,-0.1081711580635065,-0.0833778249596546,0
97,SM714N,"NOSE, VARIOUS LESIONS (TURBINATES), TURBINECTOMY/TURBINOPLASTY/SUBMUCOUS RESECTION (WITH OR WITHOUT ENDOSCOPES)",2C,Existing,nose various lesion turbinate turbinectomyturbinoplastysubmucous resection without endoscope,0.3219929666710805,-0.038977031972712,1
46,SB818B,"BONE (UPPER LIMB), DEFORMITIES, CORRECTIVE SURGERY",4B,Existing,bone upper limb deformity corrective surgery,-0.1251376836263306,-0.0081712779453075,0
29,SC703T,"THORAX, MEDIASTINUM, MEDIASTINOSCOPY WITH/WITHOUT BIOPSY",3B,Existing,thorax mediastinum mediastinoscopy withwithout biopsy,-0.0049073955738587,0.1055829506125052,-1
332,SF703T,"TEETH (2 OR MORE) UNERUPTED/PARTIALLY ERUPTED/IMPACTED, SURGICAL EXPOSURE",2B,Existing,teeth 2 uneruptedpartially eruptedimpacted surgical exposure,-0.0796806579856191,-0.0307397903246824,0
155,SA860S,"SKIN, BURNS (MORE THAN 10%), DRESSING",1B,Existing,skin burn 10 dressing,-0.0936958769359751,0.2027888188778579,0
49,SI800O,"OVARY, MALIGNANT TUMOR/CYST, TOTAL HYSTERECTOMY BILATERAL SALPINGO- OOPHORECTOMY WITH OMENTECTOMY, SURGICAL STAGING WITH/WITHOUT LYMPHADENECTOMY",5C,Existing,ovary malignant tumorcyst total hysterectomy bilateral salpingo oophorectomy omentectomy surgical staging withwithout lymphadenectomy,-0.0684546691339533,-0.026404924452073,0
426,SB714S,"SHOULDER, VARIOUS LESIONS,  PRIMARY TOTAL JOINT REPLACEMENT WITH AUGMENTATION, REQUIRING EXTRA IMPLANTS OR BONE GRAFTS",6B,Descriptor change,shoulder various lesion primary total joint replacement augmentation requiring extra implant bone graft,0.1364722898018963,-0.0518784892926128,1
54,SM701L,"LARYNX, TRANSCUTANEOUS INJECTION OF LARYNX",2B,Uptable,larynx transcutaneous injection larynx,-0.0693046790020435,-0.0487246695688999,0
269,SF714P,"PAROTID, TOTAL PAROTIDECTOMY, WITH/WITHOUT PRESERVATION OF FACIAL NERVE",6A,Existing,parotid total parotidectomy withwithout preservation facial nerve,-0.0687055224187649,-0.0508639623030653,0
370,SB828M,"MAXILLA, DEFORMITY - LEFORT II, OSTEOTOMY",6B,Existing,maxilla deformity lefort ii osteotomy,-0.0863314119023581,-0.0712274537188964,0
121,SI835U,"UTERUS, PREGNANCY, CAESAREAN SECTION WITH HYSTERECTOMY",5C,Existing,uterus pregnancy caesarean section hysterectomy,-0.0979960424589647,-0.0675449967839551,0
